movie_id,title,genre,director,cast_size,budget_millions,runtime_minutes,release_year,production_company,rating,budget_per_minute,decade,director_films_count
4024,Movie_4024,Romance,Director_165,31,20.42188253828244,110,2023,Sony,7.2,0.18565347762074944,2020,22
4025,Movie_4025,Action,Director_61,12,15.426553052112913,86,2018,Universal,7.6,0.17937852386177805,2010,18
4026,Movie_4026,Crime,Director_92,43,38.17392299361033,90,2020,Disney,6.6,0.4241546999290037,2020,25
4027,Movie_4027,Romance,Director_30,12,30.580299390143335,110,2013,Netflix,7.7,0.27800272172857576,2010,28
4028,Movie_4028,Comedy,Director_199,12,63.34366980261702,116,2019,Warner Bros,8.4,0.5460661189880778,2010,31
4029,Movie_4029,Thriller,Director_153,38,139.67828795890435,95,2010,Paramount,7.8,1.4702977679884668,2010,28
4030,Movie_4030,Drama,Director_127,20,24.233017840098277,93,2011,Paramount,7.4,0.260570084302132,2010,25
4031,Movie_4031,Horror,Director_193,45,106.63180861849044,110,2018,Warner Bros,7.6,0.9693800783499131,2010,19
4032,Movie_4032,Drama,Director_115,17,136.57600565500417,142,2016,Universal,8.0,0.9618028567253815,2010,24
4033,Movie_4033,Drama,Director_6,27,126.14071629332203,66,2019,Netflix,7.7,1.9112229741412428,2010,20
4034,Movie_4034,Horror,Director_18,16,161.90833038627113,96,2011,20th Century Fox,8.2,1.6865451081903242,2010,21
4035,Movie_4035,Romance,Director_10,31,102.29239821050123,124,2016,Amazon Studios,8.6,0.8249386952459777,2010,32
4036,Movie_4036,Action,Director_92,26,55.00684617592039,152,2023,Warner Bros,7.4,0.36188714589421306,2020,25
4037,Movie_4037,Horror,Director_139,36,36.36859632270337,174,2013,20th Century Fox,8.3,0.20901492139484695,2010,20
4038,Movie_4038,Animation,Director_193,31,43.832971288387476,111,2019,Paramount,7.7,0.394891633228716,2010,19
4039,Movie_4039,Crime,Director_77,6,113.02595522994447,111,2011,Paramount,6.5,1.0182518489184187,2010,34
4040,Movie_4040,Thriller,Director_101,49,27.933731199570385,116,2021,Disney,7.4,0.24080802758250333,2020,30
4041,Movie_4041,Adventure,Director_84,37,18.6737418937005,125,2013,Disney,6.7,0.14938993514960403,2010,30
4042,Movie_4042,Romance,Director_193,30,17.588796147592443,118,2014,Paramount,7.0,0.1490575944711224,2010,19
4043,Movie_4043,Crime,Director_52,32,97.72162641756104,122,2022,Disney,7.1,0.800996937848861,2020,26
4044,Movie_4044,Horror,Director_195,23,81.66629775335808,86,2023,Disney,7.9,0.9496081134111405,2020,20
4045,Movie_4045,Animation,Director_31,47,44.42244583993988,78,2013,Disney,7.5,0.5695185364094857,2010,27
4046,Movie_4046,Adventure,Director_145,9,26.07031496439468,137,2012,Paramount,6.1,0.19029426981309985,2010,26
4047,Movie_4047,Thriller,Director_183,37,66.60015681261991,115,2015,Universal,7.6,0.5791317983706079,2010,27
4048,Movie_4048,Thriller,Director_110,24,11.959556746024507,140,2010,Universal,7.7,0.08542540532874648,2010,25
4049,Movie_4049,Romance,Director_93,34,51.99285904583734,125,2017,Netflix,6.7,0.41594287236669875,2010,27
4050,Movie_4050,Horror,Director_164,49,35.41021717786077,84,2021,Sony,7.1,0.4215502044983425,2020,27
4051,Movie_4051,Crime,Director_154,12,200.51764060901363,158,2014,Disney,7.0,1.2690989911962887,2010,33
4052,Movie_4052,Action,Director_53,42,45.419157953632705,120,2017,Universal,7.9,0.3784929829469392,2010,23
4053,Movie_4053,Crime,Director_145,21,50.177994347872925,101,2019,Sony,6.3,0.4968118252264646,2010,26
4054,Movie_4054,Crime,Director_86,48,72.30274202153043,106,2013,Warner Bros,7.1,0.6821013398257588,2010,19
4055,Movie_4055,Thriller,Director_153,5,43.134631323490915,89,2013,Disney,7.1,0.48465877891562825,2010,28
4056,Movie_4056,Action,Director_2,7,22.716789209816938,128,2014,Universal,7.4,0.17747491570169482,2010,23
4057,Movie_4057,Action,Director_86,30,48.531425278245166,117,2014,Universal,8.0,0.41479850665166806,2010,19
4058,Movie_4058,Romance,Director_133,35,154.36082086281976,170,2020,20th Century Fox,7.0,0.9080048286048221,2020,22
4059,Movie_4059,Adventure,Director_4,12,36.37409429753329,132,2015,Universal,5.1,0.27556132043585824,2010,23
4060,Movie_4060,Sci-Fi,Director_164,47,66.91564482757146,168,2014,20th Century Fox,5.9,0.39830740968792533,2010,27
4061,Movie_4061,Drama,Director_6,12,200.9134037327637,95,2014,Sony,8.1,2.1148779340290917,2010,20
4062,Movie_4062,Drama,Director_149,39,98.57499819332496,111,2022,20th Century Fox,8.1,0.8880630467867113,2020,27
4063,Movie_4063,Thriller,Director_118,43,63.79864518636028,142,2017,Warner Bros,8.3,0.44928623370676257,2010,26
4064,Movie_4064,Sci-Fi,Director_89,32,76.5896437072967,134,2015,Amazon Studios,6.2,0.5715645052783336,2010,23
4065,Movie_4065,Adventure,Director_154,8,147.8225798560353,119,2011,Netflix,6.3,1.2422065534120614,2010,33
4066,Movie_4066,Sci-Fi,Director_183,20,170.63487798615276,93,2013,Amazon Studios,6.8,1.834783634259707,2010,27
4067,Movie_4067,Romance,Director_167,17,183.63702742267833,65,2013,Disney,5.8,2.8251850372719742,2010,25
4068,Movie_4068,Crime,Director_161,24,59.12708634993652,114,2014,Universal,5.8,0.5186586521924256,2010,27
4069,Movie_4069,Thriller,Director_14,9,34.283212952466,115,2015,Netflix,8.7,0.2981148952388348,2010,25
4070,Movie_4070,Action,Director_56,41,17.144646856369206,123,2020,Paramount,6.4,0.1393873728160098,2020,23
4071,Movie_4071,Thriller,Director_81,24,34.351223374742176,83,2014,Disney,7.7,0.413870161141472,2010,24
4072,Movie_4072,Drama,Director_149,28,153.1961410245073,98,2023,Paramount,8.2,1.5632259288215031,2020,27
4073,Movie_4073,Adventure,Director_46,40,120.27159453560682,129,2023,Netflix,5.7,0.932337942136487,2020,30
4074,Movie_4074,Sci-Fi,Director_144,38,47.081134228606125,134,2020,Sony,6.8,0.35135174797467256,2020,26
4075,Movie_4075,Adventure,Director_16,49,48.50219814017982,125,2015,Universal,5.5,0.3880175851214386,2010,30
4076,Movie_4076,Romance,Director_120,38,28.47500967716335,111,2017,Disney,7.2,0.2565316187131833,2010,22
4077,Movie_4077,Thriller,Director_84,23,40.303346886875204,90,2013,Disney,9.0,0.4478149654097245,2010,30
4078,Movie_4078,Horror,Director_157,21,72.6666429820183,143,2020,Universal,8.5,0.5081583425315965,2020,21
4079,Movie_4079,Thriller,Director_8,9,35.744253077930466,138,2012,Netflix,8.6,0.25901632665167007,2010,20
4080,Movie_4080,Action,Director_88,29,20.411753852118885,105,2018,Warner Bros,7.2,0.19439765573446557,2010,25
4081,Movie_4081,Thriller,Director_131,22,48.91995936112498,140,2012,Sony,7.9,0.3494282811508927,2010,24
4082,Movie_4082,Animation,Director_19,12,22.766353430302935,118,2020,Universal,7.6,0.1929351985618893,2020,29
4083,Movie_4083,Romance,Director_97,31,193.03901012122472,102,2017,Amazon Studios,6.6,1.8925393149139678,2010,26
4084,Movie_4084,Comedy,Director_66,19,34.74268566068392,143,2019,Amazon Studios,7.4,0.24295584378100643,2010,26
4085,Movie_4085,Romance,Director_79,49,130.2114991235934,122,2021,20th Century Fox,7.5,1.0673073698655196,2020,29
4086,Movie_4086,Sci-Fi,Director_86,17,22.780366978596376,109,2014,Disney,7.9,0.20899419246418693,2010,19
4087,Movie_4087,Comedy,Director_124,20,20.4872485578926,87,2018,Warner Bros,7.7,0.2354856156079609,2010,18
4088,Movie_4088,Sci-Fi,Director_150,26,57.97310871974133,90,2012,Disney,7.0,0.6441456524415704,2010,15
4089,Movie_4089,Sci-Fi,Director_46,24,85.56546683464728,141,2019,Paramount,6.7,0.6068472825152289,2010,30
4090,Movie_4090,Action,Director_113,17,51.823698315300966,131,2019,Disney,7.3,0.39560075049848065,2010,27
4091,Movie_4091,Action,Director_91,24,23.05497266826134,90,2017,Amazon Studios,6.8,0.2561663629806815,2010,18
4092,Movie_4092,Crime,Director_141,6,11.931551222659971,90,2023,Sony,6.4,0.13257279136288858,2020,28
4093,Movie_4093,Drama,Director_33,39,58.15455163808659,172,2022,Universal,8.2,0.3381078583609685,2020,22
4094,Movie_4094,Crime,Director_133,23,17.022749582435804,131,2022,Disney,6.2,0.12994465330103666,2020,22
4095,Movie_4095,Crime,Director_77,49,31.016988497797502,150,2016,Amazon Studios,6.6,0.20677992331865003,2010,34
4096,Movie_4096,Drama,Director_155,41,66.31738216226972,157,2021,20th Century Fox,6.8,0.42240370803993454,2020,24
4097,Movie_4097,Horror,Director_121,10,15.158337329984338,96,2016,Paramount,7.5,0.15789934718733686,2010,22
4098,Movie_4098,Comedy,Director_128,18,16.805391427002853,163,2023,Amazon Studios,7.1,0.103100560901858,2020,25
4099,Movie_4099,Adventure,Director_78,8,13.182476876425813,93,2020,Paramount,5.3,0.14174706318737434,2020,29
4100,Movie_4100,Crime,Director_152,26,287.07207161100865,138,2019,Universal,5.3,2.0802324029783237,2010,26
4101,Movie_4101,Thriller,Director_67,43,34.47577925743593,117,2018,Paramount,8.3,0.2946647799780849,2010,27
4102,Movie_4102,Thriller,Director_115,40,128.11419003908486,138,2021,Netflix,8.4,0.9283636959353976,2020,24
4103,Movie_4103,Sci-Fi,Director_63,38,27.377664962129973,114,2017,Universal,7.2,0.24015495580815766,2010,20
4104,Movie_4104,Drama,Director_113,31,79.9593690302491,133,2012,Sony,7.9,0.6011982633853317,2010,27
4105,Movie_4105,Sci-Fi,Director_94,11,22.363271447749874,154,2023,Universal,5.9,0.14521604836201216,2020,23
4106,Movie_4106,Animation,Director_48,7,44.490110027254254,147,2022,Amazon Studios,8.1,0.30265380970921263,2020,22
4107,Movie_4107,Animation,Director_191,37,97.03879683988649,118,2015,Warner Bros,9.0,0.8223626850837837,2010,25
4108,Movie_4108,Adventure,Director_12,6,94.7319280060391,96,2020,Paramount,6.9,0.986790916729574,2020,27
4109,Movie_4109,Action,Director_156,46,89.06213725821529,112,2015,Paramount,7.2,0.7951976540912079,2010,27
4110,Movie_4110,Action,Director_172,20,96.78817022696785,131,2014,20th Century Fox,7.1,0.7388409940989912,2010,28
4111,Movie_4111,Drama,Director_171,29,21.8793859747401,136,2012,Amazon Studios,7.5,0.16087783804955955,2010,31
4112,Movie_4112,Drama,Director_145,19,42.90988192507405,146,2018,Disney,8.6,0.2939033008566716,2010,26
4113,Movie_4113,Crime,Director_40,28,43.16694227826378,101,2016,Warner Bros,6.3,0.4273954681016216,2010,17
4114,Movie_4114,Animation,Director_177,19,120.59267227448164,96,2013,Netflix,7.7,1.2561736695258505,2010,29
4115,Movie_4115,Crime,Director_85,35,27.61222645108283,94,2015,Disney,6.8,0.2937470899051365,2010,29
4116,Movie_4116,Action,Director_57,18,144.04307924930376,115,2014,Universal,6.6,1.252548515211337,2010,34
4117,Movie_4117,Comedy,Director_87,18,39.96424208277089,125,2010,Sony,7.6,0.3197139366621671,2010,32
4118,Movie_4118,Comedy,Director_84,10,65.40086939073407,129,2011,20th Century Fox,8.7,0.5069834836491013,2010,30
4119,Movie_4119,Drama,Director_192,18,25.659096544625942,84,2010,Paramount,6.7,0.30546543505507073,2010,22
4120,Movie_4120,Sci-Fi,Director_185,21,36.406906779396635,96,2018,Netflix,6.0,0.37923861228538164,2010,24
4121,Movie_4121,Action,Director_121,22,71.85940751768402,102,2018,Amazon Studios,6.4,0.7045039952714119,2010,22
4122,Movie_4122,Comedy,Director_74,24,45.9486037366902,163,2014,Netflix,8.1,0.2818932744582221,2010,30
4123,Movie_4123,Action,Director_107,21,143.47129941238776,110,2017,Sony,7.9,1.304284540112616,2010,21
4124,Movie_4124,Romance,Director_124,20,76.80382576151186,83,2019,Universal,7.6,0.9253472983314682,2010,18
4125,Movie_4125,Thriller,Director_198,44,51.55188019970468,129,2013,Universal,9.3,0.39962697829228433,2010,21
4126,Movie_4126,Animation,Director_100,43,118.87246074950161,117,2010,Warner Bros,7.8,1.0160039380299284,2010,27
4127,Movie_4127,Crime,Director_43,36,64.76434949867276,90,2022,Disney,6.9,0.7196038833185862,2020,24
4128,Movie_4128,Action,Director_119,48,62.10977455577216,108,2022,Paramount,7.8,0.5750905051460385,2020,20
4129,Movie_4129,Thriller,Director_23,13,24.14277582825338,111,2013,Netflix,8.4,0.21750248493921964,2010,29
4130,Movie_4130,Romance,Director_155,31,35.114521413985884,116,2016,Amazon Studios,6.7,0.3027113914998783,2010,24
4131,Movie_4131,Crime,Director_186,37,67.49059294145167,143,2020,Amazon Studios,6.6,0.4719621884017599,2020,37
4132,Movie_4132,Action,Director_37,14,121.18486559179972,134,2011,Paramount,6.8,0.9043646685955203,2010,21
4133,Movie_4133,Drama,Director_134,21,28.956799593708975,123,2011,Netflix,7.5,0.23542113490820304,2010,23
4134,Movie_4134,Thriller,Director_65,40,22.134518965356328,144,2015,Sony,8.2,0.15371193725941895,2010,25
4135,Movie_4135,Crime,Director_134,21,55.03267894780511,109,2018,Warner Bros,5.9,0.5048869628239001,2010,23
4136,Movie_4136,Action,Director_178,22,13.4780676218698,101,2012,20th Century Fox,7.8,0.13344621407791882,2010,22
4137,Movie_4137,Thriller,Director_22,27,72.6829662589017,127,2016,Universal,9.1,0.5723068209362339,2010,33
4138,Movie_4138,Romance,Director_105,38,70.72448623642522,125,2019,Warner Bros,6.8,0.5657958898914017,2010,27
4139,Movie_4139,Action,Director_88,12,31.92261492176901,83,2023,Paramount,7.8,0.38460981833456637,2020,25
4140,Movie_4140,Action,Director_153,17,121.59591938506219,157,2018,20th Century Fox,6.6,0.7744963018156827,2010,28
4141,Movie_4141,Action,Director_125,27,44.87595030782919,94,2020,Disney,7.5,0.47740372667903397,2020,30
4142,Movie_4142,Adventure,Director_79,24,61.88973025464409,133,2022,Sony,5.9,0.4653363177040909,2020,29
4143,Movie_4143,Drama,Director_90,26,21.75944543253777,133,2018,Universal,7.5,0.16360485287622384,2010,29
4144,Movie_4144,Romance,Director_200,27,37.007601418597886,42,2020,Universal,7.3,0.8811333671094734,2020,23
4145,Movie_4145,Crime,Director_51,45,109.1765917249505,125,2013,Universal,6.0,0.8734127337996039,2010,24
4146,Movie_4146,Adventure,Director_176,39,21.972510991642558,160,2011,Disney,4.8,0.137328193697766,2010,26
4147,Movie_4147,Sci-Fi,Director_102,7,34.76191840057997,102,2010,Amazon Studios,6.2,0.3408031215743135,2010,21
4148,Movie_4148,Adventure,Director_198,38,29.141893133469097,72,2015,Paramount,6.2,0.4047485157426263,2010,21
4149,Movie_4149,Animation,Director_106,37,18.191294151525433,117,2014,Paramount,7.6,0.15548114659423448,2010,39
4150,Movie_4150,Animation,Director_193,21,27.104654471848523,131,2015,Warner Bros,8.1,0.20690575932708796,2010,19
4151,Movie_4151,Action,Director_60,49,23.248581466934304,117,2016,Amazon Studios,7.7,0.198705824503712,2010,10
4152,Movie_4152,Adventure,Director_46,23,138.5844607679895,96,2018,20th Century Fox,6.1,1.4435881329998905,2010,30
4153,Movie_4153,Sci-Fi,Director_36,34,77.56157641122387,94,2019,Netflix,6.6,0.8251231533108923,2010,21
4154,Movie_4154,Adventure,Director_186,27,28.997294188344572,79,2019,Warner Bros,5.8,0.3670543568144883,2010,37
4155,Movie_4155,Drama,Director_166,19,82.05633832690599,73,2020,Paramount,7.6,1.1240594291356985,2020,30
4156,Movie_4156,Drama,Director_11,18,11.119436022445468,111,2015,Universal,8.4,0.10017509930131052,2010,24
4157,Movie_4157,Sci-Fi,Director_12,6,47.38277775982331,130,2015,Disney,7.5,0.3644829058447947,2010,27
4158,Movie_4158,Adventure,Director_170,43,24.40641284784243,123,2022,Paramount,6.2,0.1984261207141661,2020,26
4159,Movie_4159,Thriller,Director_39,22,16.070095333142877,126,2012,Amazon Studios,7.4,0.1275404391519276,2010,28
4160,Movie_4160,Drama,Director_199,10,117.60427996286563,135,2022,Amazon Studios,7.5,0.8711428145397454,2020,31
4161,Movie_4161,Drama,Director_139,36,21.115977935879393,152,2017,Disney,7.1,0.13892090747289074,2010,20
4162,Movie_4162,Comedy,Director_36,25,96.40856486760809,120,2018,Sony,7.4,0.8034047072300674,2010,21
4163,Movie_4163,Adventure,Director_52,44,36.655493974620875,128,2010,Universal,6.7,0.2863710466767256,2010,26
4164,Movie_4164,Drama,Director_31,32,10.719693324602527,128,2015,Sony,7.5,0.08374760409845725,2010,27
4165,Movie_4165,Romance,Director_33,31,75.93792232682722,123,2016,Paramount,7.9,0.6173814823319286,2010,22
4166,Movie_4166,Adventure,Director_141,6,55.36156441926572,120,2020,Warner Bros,6.2,0.46134637016054764,2020,28
4167,Movie_4167,Animation,Director_146,37,31.092827069731026,122,2017,Paramount,8.3,0.2548592382764838,2010,40
4168,Movie_4168,Comedy,Director_169,20,26.532675290731923,159,2021,Sony,7.3,0.16687217163982343,2020,23
4169,Movie_4169,Drama,Director_58,43,13.827383957101993,155,2019,Disney,7.9,0.08920892875549673,2010,28
4170,Movie_4170,Comedy,Director_184,26,151.87287248723936,77,2020,20th Century Fox,8.1,1.972374967366745,2020,18
4171,Movie_4171,Animation,Director_152,47,44.05943689954035,125,2017,20th Century Fox,8.0,0.3524754951963228,2010,26
4172,Movie_4172,Sci-Fi,Director_128,17,14.470231066296193,120,2016,Paramount,6.9,0.12058525888580161,2010,25
4173,Movie_4173,Sci-Fi,Director_31,6,111.50580184895335,151,2017,Netflix,6.2,0.7384490188672408,2010,27
4174,Movie_4174,Adventure,Director_55,18,26.34423927038863,119,2020,Warner Bros,6.8,0.2213801619360389,2020,22
4175,Movie_4175,Animation,Director_10,42,21.38285584056443,126,2018,Sony,8.8,0.1697052050838447,2010,32
4176,Movie_4176,Horror,Director_188,45,26.490345650249903,103,2019,Paramount,8.9,0.25718782184708644,2010,36
4177,Movie_4177,Horror,Director_130,32,51.571229010525116,140,2016,Amazon Studios,7.9,0.3683659215037508,2010,37
4178,Movie_4178,Adventure,Director_15,11,13.847102228668179,88,2012,Sony,6.1,0.15735343441668384,2010,35
4179,Movie_4179,Action,Director_3,22,42.86554296977954,112,2018,Sony,6.6,0.38272806223017447,2010,19
4180,Movie_4180,Comedy,Director_43,45,123.04502718872381,93,2010,Universal,8.5,1.3230648084809011,2010,24
4181,Movie_4181,Comedy,Director_159,40,20.423314304318463,112,2023,20th Century Fox,8.2,0.182351020574272,2020,26
4182,Movie_4182,Sci-Fi,Director_198,45,30.112671465134415,106,2017,Netflix,7.7,0.28408180627485297,2010,21
4183,Movie_4183,Horror,Director_67,40,35.21915151655855,140,2015,20th Century Fox,8.7,0.2515653679754182,2010,27
4184,Movie_4184,Crime,Director_56,48,54.12112834733238,114,2020,Disney,6.6,0.47474673988888055,2020,23
4185,Movie_4185,Drama,Director_63,8,135.82249534116653,157,2012,Amazon Studios,8.1,0.8651114352940543,2010,20
4186,Movie_4186,Drama,Director_15,34,35.08827357912875,113,2018,Netflix,7.9,0.31051569539051993,2010,35
4187,Movie_4187,Drama,Director_109,28,13.583009173595777,92,2015,Universal,7.6,0.14764140406082366,2010,28
4188,Movie_4188,Sci-Fi,Director_116,24,31.38176769959826,113,2016,20th Century Fox,7.0,0.27771475840352444,2010,29
4189,Movie_4189,Animation,Director_92,35,20.541324226488836,131,2020,Sony,8.7,0.15680400172892242,2020,25
4190,Movie_4190,Thriller,Director_138,28,62.745247986529364,162,2011,Amazon Studios,8.3,0.38731634559586026,2010,24
4191,Movie_4191,Horror,Director_166,11,11.484939224047654,103,2010,Warner Bros,8.6,0.11150426431114227,2010,30
4192,Movie_4192,Horror,Director_47,30,27.260613963302053,161,2010,Warner Bros,7.7,0.16932058362299413,2010,20
4193,Movie_4193,Crime,Director_57,17,49.391963366744626,115,2012,Universal,6.3,0.4294953336238663,2010,34
4194,Movie_4194,Comedy,Director_50,12,26.24042063622931,108,2020,Warner Bros,8.9,0.24296685774286397,2020,19
4195,Movie_4195,Action,Director_71,9,50.036094324803464,139,2012,Sony,6.2,0.3599719016172911,2010,31
4196,Movie_4196,Adventure,Director_143,48,16.09213135595792,155,2017,Netflix,5.3,0.10382020229650271,2010,15
4197,Movie_4197,Comedy,Director_146,17,153.0648664536906,133,2016,Paramount,7.6,1.1508636575465458,2010,40
4198,Movie_4198,Animation,Director_82,33,27.18841593378995,84,2019,Sony,8.0,0.32367161825940416,2010,31
4199,Movie_4199,Adventure,Director_116,24,138.19803791775942,128,2017,Amazon Studios,6.5,1.0796721712324955,2010,29
4200,Movie_4200,Horror,Director_105,18,29.714052141623043,174,2010,20th Century Fox,7.8,0.170770414607029,2010,27
4201,Movie_4201,Animation,Director_88,36,86.12637083711724,63,2013,Amazon Studios,8.3,1.3670852513828133,2010,25
4202,Movie_4202,Adventure,Director_2,31,24.130571327412017,129,2017,Paramount,6.0,0.18705869246055828,2010,23
4203,Movie_4203,Crime,Director_104,29,65.39812869126008,112,2019,Amazon Studios,6.4,0.5839118633148221,2010,20
4204,Movie_4204,Crime,Director_84,8,29.557124449703412,96,2011,Warner Bros,7.4,0.3078867130177439,2010,30
4205,Movie_4205,Romance,Director_43,25,45.58176478967508,145,2016,Netflix,7.8,0.3143569985494833,2010,24
4206,Movie_4206,Thriller,Director_154,22,66.01439775220865,76,2017,Disney,8.1,0.8686104967395876,2010,33
4207,Movie_4207,Crime,Director_71,43,54.44381149609533,111,2023,Disney,5.9,0.4904847882531111,2020,31
4208,Movie_4208,Horror,Director_166,19,52.93419097167321,145,2018,Sony,8.5,0.36506338601153937,2010,30
4209,Movie_4209,Action,Director_94,42,13.396859070708176,142,2016,Sony,6.4,0.09434407796273364,2010,23
4210,Movie_4210,Drama,Director_42,28,24.32259694692373,134,2021,Warner Bros,7.3,0.1815119175143562,2020,34
4211,Movie_4211,Romance,Director_133,12,52.41283314450254,124,2018,Disney,7.7,0.42268413826211726,2010,22
4212,Movie_4212,Drama,Director_139,32,10.924352220749771,116,2011,Amazon Studios,7.8,0.09417545017887734,2010,20
4213,Movie_4213,Thriller,Director_65,25,24.427072421543393,108,2020,Disney,8.0,0.22617659649577215,2020,25
4214,Movie_4214,Adventure,Director_34,20,23.015359647558466,95,2010,Sony,6.0,0.24226694365851018,2010,24
4215,Movie_4215,Sci-Fi,Director_120,20,24.374511886717478,140,2010,20th Century Fox,6.9,0.17410365633369626,2010,22
4216,Movie_4216,Crime,Director_1,39,48.35147424687509,125,2020,Disney,5.7,0.38681179397500076,2020,23
4217,Movie_4217,Action,Director_130,21,53.608950205551054,141,2021,Sony,6.9,0.38020532060674506,2020,37
4218,Movie_4218,Thriller,Director_148,13,129.8436866424472,100,2013,Universal,9.0,1.298436866424472,2010,24
4219,Movie_4219,Drama,Director_61,39,34.390546028011634,99,2010,Amazon Studios,8.7,0.3473792528081983,2010,18
4220,Movie_4220,Romance,Director_149,33,140.5772076111255,132,2016,Disney,8.0,1.0649788455388294,2010,27
4221,Movie_4221,Crime,Director_88,43,62.77108076192163,63,2017,Paramount,6.9,0.9963663613003434,2010,25
4222,Movie_4222,Horror,Director_68,22,131.89756319007228,56,2012,Netflix,8.1,2.3553136283941476,2010,28
4223,Movie_4223,Crime,Director_127,16,99.6296213060319,145,2023,Warner Bros,6.2,0.6871008365933234,2020,25
4224,Movie_4224,Romance,Director_140,23,68.17073317583049,102,2010,Netflix,7.4,0.6683405213316714,2010,29
4225,Movie_4225,Romance,Director_22,26,32.011050332319726,124,2012,Amazon Studios,8.1,0.25815363171225586,2010,33
4226,Movie_4226,Sci-Fi,Director_148,19,23.794951477350825,129,2011,Amazon Studios,7.2,0.184456988196518,2010,24
4227,Movie_4227,Crime,Director_82,5,22.57660059472726,145,2015,Sony,5.7,0.15570069375673973,2010,31
4228,Movie_4228,Crime,Director_129,6,162.009122783325,109,2020,Disney,6.2,1.4863222273699543,2020,24
4229,Movie_4229,Sci-Fi,Director_30,12,169.19213945941,110,2016,Disney,7.6,1.538110358721909,2010,28
4230,Movie_4230,Animation,Director_126,26,74.51855910268395,104,2018,20th Century Fox,8.1,0.7165246067565765,2010,28
4231,Movie_4231,Animation,Director_97,29,117.62039373590639,135,2014,Sony,8.1,0.8712621758215288,2010,26
4232,Movie_4232,Adventure,Director_24,6,135.6629378018639,136,2013,Paramount,6.8,0.9975216014842934,2010,22
4233,Movie_4233,Animation,Director_14,13,45.82654265254471,151,2010,Disney,8.6,0.3034870374340709,2010,25
4234,Movie_4234,Comedy,Director_36,13,59.5857060246023,88,2020,Universal,7.4,0.6771102957341171,2020,21
4235,Movie_4235,Crime,Director_197,17,37.129103023393526,175,2023,Warner Bros,6.1,0.21216630299082015,2020,24
4236,Movie_4236,Action,Director_24,10,37.106421228952996,112,2015,Sony,7.3,0.33130733240136606,2010,22
4237,Movie_4237,Crime,Director_188,34,11.959339455955352,118,2020,Disney,7.4,0.10135033437250297,2020,36
4238,Movie_4238,Comedy,Director_95,19,38.44229048401948,124,2017,Netflix,7.9,0.31001847164531837,2010,20
4239,Movie_4239,Comedy,Director_55,19,65.9647062793081,97,2013,20th Century Fox,9.0,0.6800485183433825,2010,22
4240,Movie_4240,Drama,Director_24,11,37.40752781494241,109,2010,20th Century Fox,8.4,0.34318832857745335,2010,22
4241,Movie_4241,Crime,Director_152,15,112.94653742704831,156,2023,Warner Bros,5.3,0.724016265558002,2020,26
4242,Movie_4242,Thriller,Director_182,44,30.215510193869644,156,2023,Amazon Studios,8.3,0.19368916790942078,2020,33
4243,Movie_4243,Comedy,Director_26,42,17.117482056323258,125,2014,Sony,8.0,0.13693985645058607,2010,30
4244,Movie_4244,Action,Director_194,44,93.44843386142264,146,2019,Sony,8.5,0.6400577661741277,2010,27
4245,Movie_4245,Sci-Fi,Director_80,6,66.03490753237053,130,2014,Sony,6.9,0.5079608271720809,2010,25
4246,Movie_4246,Adventure,Director_166,43,23.84168858600608,118,2011,Paramount,5.4,0.20204820835598372,2010,30
4247,Movie_4247,Drama,Director_65,14,48.44218672741238,101,2015,Universal,8.2,0.4796256111624988,2010,25
4248,Movie_4248,Sci-Fi,Director_75,48,35.695881504206525,98,2019,20th Century Fox,7.9,0.36424368881843394,2010,30
4249,Movie_4249,Drama,Director_179,21,149.72926529645534,101,2018,Sony,8.3,1.482467973232231,2010,27
4250,Movie_4250,Action,Director_163,11,56.73955197022876,160,2023,Paramount,7.6,0.35462219981392973,2020,18
4251,Movie_4251,Romance,Director_43,44,18.62188385418272,141,2015,Amazon Studios,8.0,0.13207009825661503,2010,24
4252,Movie_4252,Crime,Director_29,43,44.87266720310268,156,2017,Sony,5.9,0.2876453025839915,2010,29
4253,Movie_4253,Horror,Director_165,8,109.2272387382516,129,2019,Amazon Studios,8.4,0.8467227809166791,2010,22
4254,Movie_4254,Thriller,Director_81,39,65.66041521106831,97,2012,Amazon Studios,7.7,0.6769114970213228,2010,24
4255,Movie_4255,Sci-Fi,Director_186,40,102.4012794130573,135,2019,Sony,7.0,0.7585279956522762,2010,37
4256,Movie_4256,Crime,Director_54,35,24.410731636217626,151,2011,Amazon Studios,6.5,0.16166047441203726,2010,26
4257,Movie_4257,Thriller,Director_39,29,119.61993171909492,135,2013,Paramount,8.1,0.886073568289592,2010,28
4258,Movie_4258,Romance,Director_42,45,80.44977093261562,87,2021,Universal,6.5,0.9247100107197198,2020,34
4259,Movie_4259,Horror,Director_156,17,75.26591315579424,83,2018,Warner Bros,8.5,0.9068182307927016,2010,27
4260,Movie_4260,Thriller,Director_29,22,31.273779687179218,135,2018,20th Century Fox,8.1,0.23165762731243866,2010,29
4261,Movie_4261,Thriller,Director_171,25,119.31040282480492,112,2012,Amazon Studios,8.7,1.0652714537929011,2010,31
4262,Movie_4262,Sci-Fi,Director_131,5,60.80270501259923,127,2021,Disney,7.4,0.47876145679211995,2020,24
4263,Movie_4263,Animation,Director_138,40,105.4729488598445,101,2022,Netflix,9.0,1.044286622374698,2020,24
